Date,User,Message
2020-07-13 22:19:27,"후캔두댓 김아빠","개쓰레기에 공감하실 거 같아서 적어봤어요. ㅋㅋ"
2020-07-13 22:19:57,"파이","헐ㅠ 기다리던 책인데 감사합니다!!"
2020-07-13 22:20:01,"느린상담소","느린상담소님이 들어왔습니다."
2020-07-13 22:22:19,"엄닥","엄닥님이 들어왔습니다."
2020-07-13 22:22:45,"What","What님이 들어왔습니다."
2020-07-13 22:22:59,"레벨오르는소리","레벨오르는소리님이 들어왔습니다."
2020-07-13 22:23:47,"리키/경기","리키/경기님이 들어왔습니다."
2020-07-13 22:25:11,"장 현 수","장 현 수님이 들어왔습니다."
2020-07-13 22:25:30,"264 / 박yt","264 / 박yt님이 들어왔습니다."
2020-07-13 22:25:47,"527/Do","527/Do님이 들어왔습니다."
2020-07-13 22:26:27,"부업쟁이","부업쟁이님이 들어왔습니다."
2020-07-13 22:29:29,"사차원소녀","사차원소녀님이 들어왔습니다."
2020-07-13 22:29:49,"사차원소녀","사차원소녀님이 나갔습니다."
2020-07-13 22:29:54,"콰르","콰르님이 들어왔습니다."
2020-07-13 22:30:58,"부렌버핏","부렌버핏님이 들어왔습니다."
2020-07-13 22:31:14,"돈많은백수","돈많은백수님이 들어왔습니다."
2020-07-13 22:33:12,"사차원소녀","사차원소녀님이 들어왔습니다."
2020-07-13 22:34:14,"Danielgoods","https://m.blog.naver.com/zjald33/222030020718"
2020-07-13 22:34:25,"사차원소녀","안녕하세요."
2020-07-13 22:34:26,"Danielgoods","긋 밤 되세용♥"
2020-07-13 22:34:37,"Danielgoods","넹 안녕하세요^^*"
2020-07-13 22:34:44,"Danielgoods","반갑습니다."
2020-07-13 22:35:00,"곤팀장","https://sungon531.blog.me/222030019961"
2020-07-13 22:35:05,"곤팀장","자청님 강의듣고 e-book 처음팔아보고 수익난 과정을
글로한번 적어봤습니다!"
2020-07-13 22:35:08,"곤팀장","글의 차별점은 1일 블로그 조회수가 100명도 안되는데
나름 의미있는 수익을 내었다고 생각을 하고
성공요인 2가지에 대해 다뤄봤습니다ㅎㅎ"
2020-07-13 22:36:13,"Danielgoods","오 ~~~~!! 축하드립니다."
2020-07-13 22:36:19,"곤팀장","감사합니다ㅎㅎ"
2020-07-13 22:36:26,"크아알","크아알님이 들어왔습니다."
2020-07-13 22:36:30,"g8","축하드려요 ㅎㅎ"
2020-07-13 22:36:30,"하엘","축하드립니다~~😊"
2020-07-13 22:36:49,"장 현 수","축하드립니다!!!"
2020-07-13 22:38:03,"Danielgoods","ㅎㅎㅎㅎㅎ 역시 !!!"
2020-07-13 22:38:19,"344 / 다른 수필, 최기현","https://www.instagram.com/p/CClYgVhhcDA/"
2020-07-13 22:38:24,"Lily","애드센스 하시는분 계신가용"
2020-07-13 22:38:27,"아이콘","ㅋㅋㅋ 다니엘님"
2020-07-13 22:38:29,"344 / 다른 수필, 최기현","저도 내일 책 좀 구매해야겠어요요 ㅎㅎ"
2020-07-13 22:38:43,"Danielgoods","ㅋㅎㅎㅎㅎ저도 삽니다!!"
2020-07-13 22:38:56,"지아이","축하드려요"
2020-07-13 22:39:03,"hw","hw님이 들어왔습니다."
2020-07-13 22:40:37,"김영진","김영진님이 들어왔습니다."
2020-07-13 22:41:04,"TongC","TongC님이 들어왔습니다."
2020-07-13 22:44:43,"수강생","수강생님이 들어왔습니다."
2020-07-13 22:47:34,"자수","자수님이 들어왔습니다."
2020-07-13 22:47:51,"자수","안녕하세요 ^^"
2020-07-13 22:50:31,"ㅍㄹㅌ","ㅍㄹㅌ님이 들어왔습니다."
2020-07-13 22:50:53,"ㅁㅇㅅㅌ","안녕하세요 ㅎㅎ"
2020-07-13 22:50:57,"ㅍㄹㅌ","넵 안녕하세요!!"
2020-07-13 22:51:38,"하잉","저도 저기 구매자입니다ㅎㅎ"
2020-07-13 22:52:16,"monica","https://m.blog.naver.com/hyeseon28/222030039648
글을 썼습니다 ㅋㅋㅋ"
2020-07-13 22:53:04,"더보이스핏","pdf파일 소책자가 75000원인가요??"
2020-07-13 22:53:38,"도유유🦋","멋져요"
2020-07-13 22:53:43,"농가이버tv","농가이버tv님이 들어왔습니다."
2020-07-13 22:55:05,"Train hard","Train hard님이 들어왔습니다."
2020-07-13 22:55:13,"돌덕","돌덕님이 들어왔습니다."
2020-07-13 22:55:57,"더보이스핏","무슨 주제일지 궁금하네요 ㅎㅎ"
2020-07-13 22:56:34,"부추경자","부추경자님이 들어왔습니다."
2020-07-13 22:58:16,"곤팀장","넵넵 상세페이지 목차에 나와있습니다ㅎㅎ"
2020-07-13 23:00:20,"베이지핑크","안녕하세요:) 단톡방은 지난번부터 입장해있었지만? 처음으로 인사드려요. 자청님의 클래스를 듣고 참 많은 도움이 되었고 이 곳에서 좋은 에너지도 많이 얻어갑니다. (다들 너무 대단하고 멋지세요.) 저도 누군가에게 도움이 되었으면 좋겠어요.(언젠가는ㅋㅋ) 굿밤 되시고 다들 화이팅 입니다 :)"
2020-07-13 23:01:47,"모험가","반갑습니다~"
2020-07-13 23:02:37,"Kay","Kay님이 들어왔습니다."
2020-07-13 23:05:51,"더보이스핏","상세페이지 봤습니다~~  평소에 전자책이라 하면 간단한 내용들로 페이지가 적고,유입목적으로 쓰는 줄 알았는데 신선하네요 ㅎㅎ"
2020-07-13 23:18:45,"런던","런던님이 들어왔습니다."
2020-07-13 23:21:02,"Danielgoods","안녕하세요! 좋은 기운 받으며 파이팅 해요!"
2020-07-13 23:22:44,"베이지핑크","감사합니당. 좋은밤되세요😌😌"
2020-07-13 23:33:01,"와이즈코멧","방이 이제 좀 안정화된거 같아 오늘 포스팅 올려요~
url 링크로 유입확인하는 방법 공유합니다~
 
https://m.blog.naver.com/david7716/222029625554"
2020-07-13 23:36:37,"DD","DD님이 들어왔습니다."
2020-07-13 23:39:18,"오로라부부(와이프)","오로라부부(와이프)님이 들어왔습니다."
2020-07-13 23:41:07,"ʕっ•ᴥ•ʔっ","ʕっ•ᴥ•ʔっ님이 들어왔습니다."
2020-07-13 23:42:34,"이오너","이오너님이 들어왔습니다."
2020-07-13 23:44:21,"주사위","주사위님이 들어왔습니다."
2020-07-13 23:45:58,"841/JKKIM","841/JKKIM님이 들어왔습니다."
2020-07-13 23:52:04,"이관형","이관형님이 들어왔습니다."
2020-07-13 23:59:54,"347진화완료","347진화완료님이 들어왔습니다."
2020-07-14 00:07:35,"Natalie","Natalie님이 들어왔습니다."
2020-07-14 00:10:05,"뽀로로 천사","뽀로로 천사님이 들어왔습니다."
2020-07-14 00:12:56,"예빵이","예빵이님이 들어왔습니다."
2020-07-14 00:14:30,"623/팅커벨","623/팅커벨님이 들어왔습니다."
2020-07-14 00:16:44,"루미노루","루미노루님이 들어왔습니다."
2020-07-14 00:21:23,"유주","유주님이 들어왔습니다."
2020-07-14 00:31:10,"라스소냐","라스소냐님이 들어왔습니다."
2020-07-14 00:32:16,"Ho","Ho님이 들어왔습니다."
2020-07-14 00:35:01,"기관총엑셀","기관총엑셀님이 들어왔습니다."
2020-07-14 00:40:27,"채움/서울","채움/서울님이 들어왔습니다."
2020-07-14 00:41:07,"문대용","문대용님이 들어왔습니다."
2020-07-14 00:42:12,"어타리","어타리님이 들어왔습니다."
2020-07-14 00:43:32,"874닥치고 천만원","스마트 스토어 판매 당근 18키로 반품맞은 후기 작성해보았습니다.
 
https://m.blog.naver.com/dmsdl7752/222030142029"
2020-07-14 00:51:54,"내가 바로 허재석이다.","보기전인데... 딕빡이네요..."
2020-07-14 00:53:36,"필수","필수님이 들어왔습니다."
2020-07-14 00:56:13,"김씨앗","와아 고생하셨네요 그래도 좋게 처리되어서 다행입니다 ㅎ"
2020-07-14 00:56:14,"640/달콤한눈","ㅎㅎ;; 남일이 아니네여 
전 곧 복숭아 파려고 하는데요…"
2020-07-14 00:59:49,"문성완","잘읽었습니다"
2020-07-14 01:00:21,"monica","은지님 마켓컬리인사이트 꼭 읽어보세용"
2020-07-14 01:00:33,"monica","멋있으세요 또 레벨업 하셨으니 잘 되실거에요 화이팅!!!!"
2020-07-14 01:01:11,"874닥치고 천만원","앗 읽어 볼까요?"
2020-07-14 01:01:57,"monica","넹넹ㅎㅎㅎ 도움이 되실거라 생각해요 화이팅+_+"
2020-07-14 01:02:38,"874닥치고 천만원","모니카님 읽는거 보고 읽고 싶어졌는데
마켓컬리 적자에다가 직원 관리 똥망이라는 소문들어서  고민중이었는데 보면 도움될것 같아요
그때 보내준 내용 한쪽도 도움 되더라구요~! 김밥 한줄을 들고 전국의 산지를 돌아다닌...!"
2020-07-14 01:03:57,"monica","ㅎㅎㅎ문제해결하는 과정이니~^^ "
2020-07-14 01:05:50,"874닥치고 천만원","ㅎㅎ"
2020-07-14 01:05:56,"874닥치고 천만원","도움되긴 할것 같아요ㅎㅎ"
2020-07-14 01:07:36,"monica","힘내세요 근데 배고파서 그런지 당근도 디기 맛있어보여요 "
2020-07-14 01:07:49,"874닥치고 천만원","ㅋㅋㅋㅋㅋㅋ"
2020-07-14 01:07:54,"874닥치고 천만원","얼마나 배고프시면"
2020-07-14 01:08:01,"874닥치고 천만원","당근과 채찍"
2020-07-14 01:08:03,"874닥치고 천만원","ㅎㅎㅎ"
2020-07-14 01:08:04,"344 / 다른 수필, 최기현","글 잘봤어욬ㅋㅋㅋㅋ"
2020-07-14 01:08:15,"874닥치고 천만원","감사합니다ㅋ"
2020-07-14 01:10:41,"monica","진심 침나옵니다...ㅋㅋㅋㅋㅋ잠을자야겠어요 ㅠ ㅠ 으흑 ㅠ ㅠ 다들 굿밤되세요!!!!!"
2020-07-14 01:15:56,"드드드드드","드드드드드님이 들어왔습니다."
2020-07-14 01:18:02,"205/꼬미","205/꼬미님이 들어왔습니다."
2020-07-14 01:25:03,"이코프리","이코프리님이 들어왔습니다."
2020-07-14 01:32:46,"백신","백신님이 들어왔습니다."
2020-07-14 01:37:46,"구텐하오","구텐하오님이 들어왔습니다."
2020-07-14 01:43:26,"722 클럽맨","722 클럽맨님이 들어왔습니다."
2020-07-14 01:45:02,"현지","모니카님 말씀이 되게 따뜻하게들려요 저한테한말은 아니지만 감사합니다~"
2020-07-14 01:45:32,"1년후","1년후님이 들어왔습니다."
2020-07-14 02:02:52,"마루타","마루타님이 들어왔습니다."
2020-07-14 02:17:33,"집구석 고양이","집구석 고양이님이 들어왔습니다."
2020-07-14 02:58:29,"육실장","육실장님이 들어왔습니다."
2020-07-14 03:43:06,"임희재","임희재님이 들어왔습니다."
2020-07-14 04:03:21,"수강생","수강생님이 들어왔습니다."
2020-07-14 04:18:24,"냥냥","냥냥님이 들어왔습니다."
2020-07-14 04:34:29,"Raza","Raza님이 들어왔습니다."
2020-07-14 05:01:51,"샤벳","샤벳님이 들어왔습니다."
2020-07-14 05:08:35,"올바른","올바른님이 들어왔습니다."
2020-07-14 05:34:50,"이경수","이경수님이 들어왔습니다."
2020-07-14 05:44:58,"Hurricane","Hurricane님이 들어왔습니다."
2020-07-14 05:45:40,"Hurricane","Hurricane님이 나갔습니다."
2020-07-14 05:46:48,"Hurricane","Hurricane님이 들어왔습니다."
2020-07-14 05:48:36,"1010울프","1010울프님이 들어왔습니다."
2020-07-14 05:49:59,"rico","rico님이 들어왔습니다."
2020-07-14 06:22:53,"하루하루","와~! 감사합니다. 절판되어서 어떻게 구해야하나 했어요"
2020-07-14 06:22:58,"하루하루","이모티콘"
2020-07-14 06:26:58,"하루하루","재출간해주셔서 감사해요^^"
2020-07-14 06:28:24,"리키/경기","늦게 들어와서 안보이네요.. 혹시 어떤책이에요?"
2020-07-14 06:36:28,"하루하루","사진"
2020-07-14 06:36:45,"하루하루","이 책이요~"
2020-07-14 06:37:02,"리키/경기","감사합니다:)"
2020-07-14 06:39:34,"모멘텀씨드","모멘텀씨드님이 들어왔습니다."
2020-07-14 06:39:46,"오은채","감사합니다😊🙏"
2020-07-14 06:40:11,"오은채","https://m.blog.naver.com/firstladyoh/222029524932"
2020-07-14 06:41:05,"오은채","본죽 행사하던데요. 죽 좋아하시는 분은 가서 혜택 받고 드세요🙆‍♀️"
2020-07-14 06:50:05,"꾸꾸..","꾸꾸..님이 들어왔습니다."
2020-07-14 06:50:15,"꾸꾸..","꾸꾸..님이 나갔습니다."
2020-07-14 06:55:14,"이재철","이재철님이 나갔습니다."
2020-07-14 06:59:25,"진영/26","진영/26님이 들어왔습니다."
2020-07-14 06:59:46,"디노에뜨","디노에뜨님이 들어왔습니다."
2020-07-14 07:06:21,"791조민수","791조민수님이 들어왔습니다."
2020-07-14 07:15:34,"마인포셀러","마인포셀러님이 들어왔습니다."
2020-07-14 07:25:08,"리얼킴","리얼킴님이 들어왔습니다."
2020-07-14 07:28:34,"휴잭맨","휴잭맨님이 들어왔습니다."
2020-07-14 07:31:20,"신모투나","신모투나님이 들어왔습니다."
2020-07-14 07:33:18,"신모투나","신모투나님이 나갔습니다."
2020-07-14 07:33:44,"신모투나","신모투나님이 들어왔습니다."
2020-07-14 07:56:48,"kim","kim님이 들어왔습니다."
2020-07-14 08:00:51,"손기호","손기호님이 들어왔습니다."
2020-07-14 08:05:55,"모모","모모님이 들어왔습니다."
2020-07-14 08:07:16,"Jw","Jw님이 들어왔습니다."
2020-07-14 08:07:59,"창고열쇠","굿모닝입니다~!
 
혹시 ''가격인상의 기술'' 어디서 구할 수 있는지 아시는 분 계신가요!
 
판매 가능하시다면 아래로 연락 부탁드립니다!
 
https://open.kakao.com/o/s3BG8ljc"
2020-07-14 08:11:10,"무에서유/183","무에서유/183님이 들어왔습니다."
2020-07-14 08:18:05,"505양갱","505양갱님이 들어왔습니다."
2020-07-14 08:19:05,"이상희","이상희님이 들어왔습니다."
2020-07-14 08:20:07,"잘사는사람","안녕하세요^^
가격인상의 기술 재출간을 기획했던 사람입니다 ㅎ"
2020-07-14 08:20:11,"잘사는사람","사진"
2020-07-14 08:20:32,"잘사는사람","이제 인터넷서점에서도 구매 가능합니다^^"
2020-07-14 08:20:43,"코코제이","코코제이님이 들어왔습니다."
2020-07-14 08:25:36,"창고열쇠","ㅎㅎ 감사합니다!"
2020-07-14 08:25:56,"정유림","정유림님이 들어왔습니다."
2020-07-14 08:26:31,"547/여리꾼","547/여리꾼님이 들어왔습니다."
2020-07-14 08:30:32,"꾸꾸..","꾸꾸..님이 들어왔습니다."
2020-07-14 08:31:54,"이대권","이대권님이 들어왔습니다."
2020-07-14 08:34:59,"874닥치고 천만원","오대박"
2020-07-14 08:41:14,"성장","성장님이 들어왔습니다."
2020-07-14 08:42:43,"529/히파티카","529/히파티카님이 들어왔습니다."
2020-07-14 08:49:52,"886/자바","886/자바님이 들어왔습니다."
2020-07-14 08:56:08,"라이프마스터","라이프마스터님이 들어왔습니다."
2020-07-14 09:00:18,"533/레인","533/레인님이 들어왔습니다."
2020-07-14 09:04:50,"400/리얼초코파이","400/리얼초코파이님이 들어왔습니다."
2020-07-14 09:07:19,"몽몽","몽몽님이 들어왔습니다."
2020-07-14 09:08:29,"921기타치는김대리","921기타치는김대리님이 들어왔습니다."
2020-07-14 09:08:59,"에스따떼","에스따떼님이 들어왔습니다."
2020-07-14 09:16:34,"장희석","가격인상의 기술, 더 시스템 두권 주문했네요. 좋은 정보 주셔서 감사합니다. ^^"
2020-07-14 09:19:16,"Lily","Lily님이 들어왔습니다."
2020-07-14 09:19:39,"장희석","부족하지만 좋은 후기로나마 보답하겠습니다 (씨익)"
2020-07-14 09:22:01,"카프","카프님이 들어왔습니다."
2020-07-14 09:22:12,"카프","이사왔습니다~"
2020-07-14 09:22:32,"렉스","어서오세용! 좋은아침입니당 :)"
2020-07-14 09:25:25,"마인포셀러","혹시 닉네임 규칙이 있나요?"
2020-07-14 09:26:45,"카프","사람이 더 늘었네여"
2020-07-14 09:27:03,"시큐리티","시큐리티님이 들어왔습니다."
2020-07-14 09:28:07,"이주경","이주경님이 들어왔습니다."
2020-07-14 09:28:31,"따끔","따끔님이 들어왔습니다."
2020-07-14 09:30:28,"마인드셋팅남","좋은 아침입니다 ㅎㅎ
더 시스템하고 열정은 쓰레기다랑 목차가 다르네요"
2020-07-14 09:30:41,"마인드셋팅남","내용도 좀 다르나보네요 ㅎㅎ
좋은 정보 감사합니다!!"
2020-07-14 09:32:12,"Joshua","Joshua님이 들어왔습니다."
2020-07-14 09:35:57,"152/Hailey","개정판이라서 그런걸까요?"
2020-07-14 09:36:09,"411/체크리스트","411/체크리스트님이 들어왔습니다."
2020-07-14 09:49:03,"웅기지마","웅기지마님이 들어왔습니다."
2020-07-14 09:49:41,"웅기지마","안녕하세요~!"
2020-07-14 09:49:43,"459/프로취미러","459/프로취미러님이 들어왔습니다."
2020-07-14 09:53:17,"라스소냐","아 열정은 쓰레기다가 없어서 원서로 구입했는데 ㅠ
이 슬픈 타이밍...하지만 더 시스템과 가격인상의 기술도 구입해서 열독하겠음당^^"
2020-07-14 09:56:28,"산드로","산드로님이 들어왔습니다."
2020-07-14 09:57:53,"자수성가소년","자수성가소년님이 들어왔습니다."
2020-07-14 09:59:10,"996.기도작명","996.기도작명님이 들어왔습니다."
2020-07-14 10:03:37,"906슈퍼클래스","906슈퍼클래스님이 들어왔습니다."
2020-07-14 10:07:51,"우룡","우룡님이 들어왔습니다."
2020-07-14 10:08:03,"우룡","안녕하세요!"
2020-07-14 10:08:53,"763/민토","763/민토님이 들어왔습니다."
2020-07-14 10:10:42,"조병준","조병준님이 들어왔습니다."
2020-07-14 10:12:59,"152/Hailey","안녕하세요^^"
2020-07-14 10:16:56,"뮬랭 듀 몽드","https://m.blog.naver.com/rizgemcake/222029891319
안녕하세요~ 
쿠팡이츠에서 친구 추가하고 쿠폰받으세요~~^^"
2020-07-14 10:19:39,"414/김현우/서청","내이버 블로그 글 걔속 수정하면 안 좋나요?
볼때마다 부족한 부분이 생각나서 계속 수정하거나 추가하는데 안될까요?"
2020-07-14 10:19:55,"448/김재민","넵 상관없어요 ㅎㅎㅎ"
2020-07-14 10:20:39,"김 성 재","글 수정하니까 더 노출잘되고 좋았어요"
2020-07-14 10:20:58,"414/김현우/서청","제목수정도 괜탆나요?"
2020-07-14 10:21:27,"448/김재민","제목 수정하면 
30분후에 적용 되서 
빠졌다가 다시 올라옵니다"
